animeID,name,scored
3238,Mahou Sensei Negima! Shiroki Tsubasa Ala Alba,7.6
3239,Winter Sonata,7.49
3240,Harukanaru Toki no Naka de 3: Kurenai no Tsuki Special,6.91
3241,Popolocrois Monogatari,7.14
3242,Hayate no Gotoku!!,7.85
3243,Kodomo no Jikan: Ni Gakki,7.25
3244,Blue Dragon: Tenkai no Shichi Ryuu,6.69
3245,Koutetsu Jeeg,7.21
3246,Entaku no Kishi Monogatari: Moero Arthur,6.6
3247,Dirty Pair OVA,7.2
3248,Chocchan Monogatari,6.79
3249,Mokke Specials,7.03
3250,Kimikiss Pure Rouge Special,7.03
3251,Tetsujin 28-gou (1980),7.01
3252,Gokiburi-tachi no Tasogare,5.94
3253,Saishuu Shiken Kujira Progressive,6.26
3254,Rosario to Vampire Capu2,7.17
3255,Niji ni Mukatte,5.87
3256,Okon Joururi,5.97
3257,Toradora!,8.39
3258,Mobile Suit Gundam MS IGLOO 2: Gravity of the Battlefront,6.95
3259,Ginga Senpuu Braiger,6.93
3260,Ginga Reppuu Baxingar,6.4
3261,Ginga Shippuu Sasuraiger,6.5
3262,Eureka Seven: Pocket ga Niji de Ippai,7.22
3263,Kore ga UFO da! Soratobu Enban,4.86
3264,Explorer Woman Ray,5.39
3265,Five Card,5.59
3266,Koihime†Musou,6.86
3267,Ultraviolet: Code 044,6
3268,Vie Durant,4.94
3269,Shishunki Shoujo,6.57
3270,Bonobono (TV),7.13
3271,Nanami-chan 2nd Series,6.54
3272,Lupin III: Green vs. Red,6.7
3273,Ashita e Attack!,6.69
3274,Tower of Etruria,5.85
3275,Gakuen Heaven: Hamu Hamu Heaven,6.87
3276,Tsuukin Kairaku: Chikan de Go!!,5.84
3277,Innocent Blue,6.04
3278,Aniyome wa Ijippari,7.12
3279,Uchuu Kaizoku Sara,6.96
3280,Grenadier: Hohoemi no Senshi Specials,6.64
3281,Kunoichi Gakuen Ninpouchou,5.12
3282,Kyoro-chan,7.31
3283,Catman Series III,6.48
3284,Great Mazinger tai Getter Robo,6.33
3285,Great Mazinger tai Getter Robo G: Kuuchuu Daigekitotsu,6.33
3286,UFO Robo Grendizer tai Great Mazinger,6.56
3287,Amada Anime Series: Super Mario Brothers,5.09
3288,Sora no Momotarou,5.24
3289,Norakuro Gochou,5.03
3290,Honoo no Haramase Tenkousei,6.86
3291,Inmu 2,5.78
3292,World Destruction: Sekai Bokumetsu no Rokunin,7.06
3293,Catman,6.18
3294,Vampiyan Kids: Pilot,6.27
3295,Moetan Specials,6.59
3296,Kurenai Sanshirou,6.6
3297,Duel Masters Charge,6.33
3298,Tanin no Kankei,6.3
3299,Hoshikuzu Paradise,5.71
3300,Ojarumaru,6.41
3301,Kikumana,5.95
3302,Kouchou-sensei to Kujira,6.17
3303,Custom Reido,5.25
3304,Universe,6.63
3305,Nagagutsu wo Haita Neko no Bouken,6.77
3306,.hack//G.U. Trilogy: Parody Mode,6.58
3307,Toshi wo Totta Wani,6.43
3308,Gensoumaden Saiyuuki: Kibou no Zaika,7.08
3309,Nodame Cantabile: Paris-hen,8.24
3310,Shitsurakuen,5.47
3311,Ryoujoku Guerrilla Kari 3,6.12
3312,Saiyuuki,6.47
3313,Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,7.37
3314,Kasei Yakyoku,6.78
3315,Getter Robo G,6.72
3316,Ebenbourg no Kaze,5.72
3317,Keraku-No-OH King of Pleasure,6
3318,Septem Charm Magical Kanan: SP Summer Camp,5.96
3319,Soap no Moko-chan,6.27
3320,Choisuji,6.25
3321,Seisen Gakuin,5.73
3322,Shameshrine Andorora,6.25
3323,Enyoku,6.18
3324,Hyakkiyakou: Warashi,5.23
3325,Zero Sum Game: Sex Crime,5.25
3326,Kijutsushi x Majutsushi: Osaka Tanteibu no Jikenbo,4.99
3327,Ikenie,5.59
3328,Stringendo+Accelerando Ultimatum Sera,7.37
3329,Choujikuu Kidan Southern Cross,6.7
3330,Kinkyuu Hasshin Saver Kids,6.47
3331,D.C.S.S: Da Capo Second Season Omake,6.76
3332,Captain Future: Kareinaru Taiyokei Race,6.11
3333,Hoero! Bun Bun,6.4
3334,Hakujaden,6.24
3335,Seton Doubutsuki: Kuma no Ko Jacky,6.73
3336,Seton Doubutsuki: Risu no Banner,6.69
3337,Watt Poe to Bokura no Ohanashi,6.36
3338,Bounty Hunter: The Hard,5.86
3339,Shenmue: The Movie,6.48
3340,Dark Cat,3.65
3341,Taiyou no Yuusha Fighbird,7.15
3342,Uchuu Kazoku Carlvinson,6.34
3343,Choujin Locke: Shinsekai Sentai,6.1
3344,Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life,7.02
3345,Muteki Robo Trider G7,6.56
3346,Yagami-kun no Katei no Jijou,6.36
3347,Gundam: Mission to the Rise,5.77
3348,Vicious,5.92
3349,Wanghu Sim Cheong,7.42
3350,RoboDz,4.79
3351,Yozakura Quartet,6.92
3352,Hokuto no Ken: Raoh Gaiden Ten no Haoh,7.2
3353,Hyakko,7.31
3354,Hakushaku to Yousei,7.42
3355,Sukima no Kuni no Polta,5.54
3356,Dokkiri Doctor,6.57
3357,Yakata Jukujo,6.16
3358,Mirai Choujuu Fobia,4.96
3359,Handle With Care..,5.27
3360,Yukiyo Ichiya Monogatari,5.85
3361,Matou Kitan Zankan!,5.25
3362,Zoku Gosenzo San&#039;e,5.61
3363,Chikan Juunin-tai The Animation,6.07
3364,Bakukyuu Hit! Crash B-Daman,6.33
3365,Tengen Toppa Gurren Lagann Movie 2: Lagann-hen,8.62
3366,Prism Ark Specials,6.24
3367,Armageddon,4.04
3368,Saikyou Robot Daiouja,6.49
3369,Junk Story: Tetsukuzu Monogatari,5.13
3370,Time Bokan Oudou Fukko,6.3
3371,Shikabane Hime: Aka,7.34
3372,Topo Gigio,6.3
3373,Daisuki! BuBu ChaCha,7.2
3374,Soukan Yuugi,6.81
3375,Yoiko,6.33
3376,Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion,7.74
3377,Kouya no Shounen Isamu,6.39
3378,Urikupen Kyuujo-tai,5.79
3379,Tanoshii Willow Town,6.33
3380,Aneki... My Sweet Elder Sister The Animation,6.97
3381,Fairy Forest Remi-chan,4.85
3382,Kibun Kibun,5.74
3383,Reijou Caster: Ingyaku no Wana,5.52
3384,Tsuki Kagerou,5.67
3385,Tsuma to Mama to Boin,6.71
3386,Yuuwaku Countdown: Akira,5.84
3387,Moero Arthur: Hakuba no Ouji,6.3
3388,Yama Nezumi Rocky Chuck,6.22
3389,Yumemiru Topo Gigio,6.22
3390,Nana Toshi Monogatari: Hokkyokukai Sensen,6.36
3391,RideBack,7.35
3392,Arisubyeon-ui Kkumnamu,6
3393,Milkyway,5.64
3394,Gosenzo-sama Banbanzai!,7.36
3395,Maroko,6.48
3396,Injoku no Heya,5.48
3397,Kirameki no Kyoudai: Sex Crime,5.49
3398,Cobra The Animation: The Psycho-Gun,7.05
3399,Seihou Bukyou Outlaw Star Pilot,7.08
3400,Yume no Crayon Oukoku,7.08
3401,Shakkin Shimai,6.16
3402,Toaru Majutsu no Index,7.63
3403,Arad Senki: Slap Up Party,6.82
3404,Yoshino no Hime,5.85
3405,Neo Angelique Abyss: Second Age,7.16
3406,Tekken Chinmi,7.38
3407,Rurouni Kenshin: Special Techniques,7.38
3408,B-Legend! Battle B-Daman Fire Spirits!,6.49
3409,Ghost in the Shell 2.0,8.08
3410,Detective File 1: Kindan no Ai,5.05
3411,Bocchan,6.16
3412,Ultra Nyan: Hoshizora kara Maiorita Fushigi Neko,6.42
3413,Ultra Nyan 2: The Great Happy Operation,5.91
3414,Scarecrowman,6.54
3415,Takane no Jitensha,6.1
3416,Minna Agechau♡,6
3417,Kaze no Toori Michi,6.14
3418,Cyborg 009 (1979),7.31
3419,Tragic Silence: Shoujo Yugi,5.36
3420,Dochinpira,5.04
3421,Chimera: Target I Datenshi Kourin,5.3
3422,Jokei Kazoku: Inbou,6.65
3423,Eisai Kyoiku,5.28
3424,Visionary,5.38
3425,Yama Hime no Mi,6.22
3426,Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,7.4
3427,Tengen Toppa Gurren Lagann: Parallel Works,7.24
3428,Aesop&#039;s World,5.71
3429,Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!,6.71
3430,Heart no Kuni no Alice: Wonderful Wonder World,6.23
3431,The Rapeman,6.46
3432,Shigofumi Special,7.43
3433,Chijoku Kankin,5.67
3434,AIKa: Special Trial,5.74
3435,Queen&#039;s Blade: Rurou no Senshi,6.28
3436,White Album,6.68
3437,Skip Beat!,8.24
3438,Seishun Anime Zenshuu,6.68
3439,Ga-Rei: Zero,7.72
3440,Druaga no Tou: The Sword of Uruk,7.33
3441,Natural 2: Duo,6.19
3442,Inyoku Tokkyuu Zetsurinou,5.95
3443,Hiiro no Koku,5.37
3444,Grope: Yami no naka no Kotoritachi,6.1
3445,Blue Remains,4.62
3446,Himitsukessha Taka no Tsume,6.28
3447,Papa to Odorou,6.98
3448,Akaneiro ni Somaru Saka,6.62
3449,Vampire Knight: Guilty,7.45
3450,Hello Harinezumi: Satsui no Ryoubun,6.49
3451,Kanokon Specials,6.53
3452,Tokyo Loop,5.09
3453,Tsuma Shibori,7.14
3454,Gunslinger Girl: Il Teatrino OVA,7.09
3455,Aria The Origination: Sono Choppiri Himitsu no Basho ni...,8.11
3456,Yamato Takeru,7.05
3457,Ningyou Tsukai,5.56
3458,Lunatic Night,5.77
3459,Mama wa Poyopoyo Saurus ga Osuki,6.55
3460,Kodomo no Jikan Recap,7.02
3461,ef: A Tale of Melodies.,8.12
3462,Zeno: Kagirinaki Ai ni,6.89
3463,Pokemon: Pikachu Tankentai,6.61
3464,Pokemon: Pichu to Pikachu,6.75
3465,Pokemon: Pikachu no Dokidoki Kakurenbo,6.59
3466,Pokemon: Pika Pika Hoshizora Camp,6.64
3467,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,7.22
3468,Mune Kyun! Heartful Cafe,5.84
3469,Huckleberry Finn Monogatari,6.55
3470,Suhoyojeong Michel,6.38
3471,Kawarazaki-ke no Ichizoku The Animation,5.55
3472,To Heart 2 AD Plus,6.85
3473,Mashin Eiyuuden Wataru 2,6.97
3474,Hurricane Polymar,6.68
3475,Shinzou Ningen Casshern,6.92
3476,Junjou Romantica 2,8.15
3477,Gakuen 2,6.45
3478,Genzai Byoto,5.12
3479,Houkago Renai Club: Koi no Étude,5.27
3480,Nonomura Byouin no Hitobito,5.53
3481,Be-yond,5.73
3482,Injuu Kateikyoushi,5.5
3483,Pendant,5.24
3484,Youkai Ningen Bem (2006),5.9
3485,Isourou Tengoku,5.82
3486,Tenkousei,5.64
3487,_Summer Specials,5.46
3488,Kigurumi Sentai Quiltian,5.28
3489,Esper Bishoujo Manami,4.47
3490,Ecchies,5.57
3491,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,7.62
3492,M.E.M.: Yogosareta Junketsu,5.69
3493,Doukyuusei (OVA): Climax,5.35
3494,Doukyuusei 2 (OVA),5.69
3495,Triangle Heart: Sazanami Joshi Ryo,5.58
3496,Lupin III: Seven Days Rhapsody,7.13
3497,Onna Kyoushi Nijuusan-sai,5.87
3498,Tezuka Osamu no Don Dracula,6.28
3499,Fuuma no Kojirou: Yasha-hen,6.78
3500,Fuuma no Kojirou: Seiken Sensou-hen,6.79
3501,Fuuma no Kojirou: Fuuma Hanran-hen,6.76
3502,Pico x CoCo x Chico,5.02
3503,Seishou Jogangu Alice Doll,5.37
3504,Blind Night,5.8
3505,Goku Sayonara Zetsubou Sensei,7.92
3506,Pokemon: Pikachu no Fuyuyasumi,6.64
3507,Hashire Melos (Movie),7.02
3508,Mouryou no Hako,7.28
3509,Tales of the Abyss,7.42
3510,InuYasha: Kuroi Tessaiga,7.88
3511,Peut-etre Toi,6.44
3512,Umineko no Naku Koro ni,7.28
3513,Kuroshitsuji,7.99
3514,Black Lagoon: Roberta&#039;s Blood Trail,8.13
3515,Kyou no 5 no 2 (TV),7.28
3516,Mach Girl,5.2
3517,Daikyouryuu Jidai,6.08
3518,Bihada Ichizoku,5.82
3519,Pokemon: Pikachu no Wanpaku Island,6.58
3520,Ginga Tansa 2100-nen: Border Planet,5.93
3521,xxxHOLiC Shunmuki,8.15
3522,Ramayana: The Legend of Prince Rama,7.49
3523,Akai Hayate,5.59
3524,Marco: Haha wo Tazunete Sanzenri,7.21
3525,Tomoe ga Yuku!,5.33
3526,Idol Tenshi Youkoso Youko,6.31
3527,Next Senki Ehrgeiz,5.61
3528,Muu no Hakugei,6.52
3529,A.F,4.53
3530,Ikkyuu-san,7.07
3531,Ninja Hattori-kun,6.9
3532,Tsubasa: Shunraiki,8.21
3533,Macross Fufonfia,5.7
3534,Sabaku no Kaizoku! Captain Kuppa,7
3535,Tezuka Osamu ga Kieta?! 20 Seiki Saigo no Kaijiken,6.39
3536,Yousei Florence,6.79
3537,Angel Blade: Ultimate Edition - Tokuteneizou,6.28
3538,Shounen Sarutobi Sasuke,6.11
3539,Mushrambo (2008),6.66
3540,Rokumon Tengai Mon Colle Knights,6.61
3541,Jigazou,4.84
3542,Choujin Locke: Mirror Ring,5.67
3543,Afro Samurai: Resurrection,7.44
3544,ChäoS;HEAd,6.52
3545,Casshern Sins,7.59
3546,Hells,7.06
3547,Mahou Shoujo Lyrical Nanoha: The Movie 1st,8
3548,Wakakusa Monogatari,6.39
3549,Mahoromatic 2 End Year Special,7.11
3550,Asu no Yoichi!,6.95
3551,Bari Bari Densetsu,6.55
3552,Tentai Senshi Sunred,7.92
3553,Nagagutsu Sanjuushi,6.32
3554,Juugo Shounen Hyouryuuki,6.22
3555,Sango Shou Densetsu: Aoi Umi no Elfie,7.18
3556,Fluximation,6.61
3557,Yume no Kakera,5.13
3558,Piroppo,5.63
3559,Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan,7.19
3560,Zettai Shougeki: Platonic Heart,4.75
3561,Toushi Gordian,6.55
3562,Ninpuu Kamui Gaiden,6.95
3563,Dengeki Oshioki Musume Gootaman: Gootaman Tanjou-hen,5.3
3564,Stitch!,6.03
3565,Major S5,8.54
3566,Major Movie: Yuujou no Winning Shot,8.12
3567,Maria†Holic,7.13
3568,Cobra The Animation: Time Drive,7.05
3569,Cobra The Animation,7.16
3570,Hurricane Live! 2033,6.73
3571,Terra e... (TV) Specials,6.85
3572,Kurozuka,7.03
3573,One Outs,8.4
3574,Guin Saga,7.25
3575,Kiss x Sis,7.19
3576,Hurricane Live! 2032,6.86
3577,Kamen no Maid Guy OVA,6.92
3578,Eightman,6.16
3579,Ai City,5.82
3580,Kojin Jugyou The Animation: Schoolgirl Ready for a Private Lesson,6.73
3581,Penguin Musume♥Heart Special,6.46
3582,Hetalia Axis Powers,7.68
3583,Detroit Metal City: Birth of the Metal Devil,7.39
3584,Beast Wars Second Chou Seimeitai Transformers,6.52
3585,Croket!,7.12
3586,Dragonaut: The Resonance Special,7.02
3587,Tetsuwan Birdy Decode:02,7.81
3588,Yuusha Keisatsu J-Decker,7.52
3589,Kurokami The Animation,7.25
3590,Quiz Magic Academy: The Original Animation,6.21
3591,Bakemonogatari,8.35
3592,Nakedyouth,6.05
3593,Fabre-sensei wa Meitantei,6.38
3594,Noramimi 2,6.29
3595,Techno Police 21C,5.71
3596,Doraemon Movie 28: Nobita to Midori no Kyojin Den,7.51
3597,Hatsu Inu 2 The Animation: Strange Kind of Woman - Again,7.26
3598,Andes Shounen Pepero no Bouken,6.79
3599,Balthus: Tia no Kagayaki,5.2
3600,Akikan!,6.33
3601,Fullmetal Alchemist: Brotherhood,9.25
3602,Candy Boy Episode: EX01 - Mirai Yohouzu,6.99
3603,Kokudo Oh,6.08
3604,Suzumiya Haruhi-chan no Yuuutsu,7.58
3605,Let&#039;s Nupu Nupu,6.34
3606,100-man-nen Chikyuu no Tabi: Bander Book,5.97
3607,Karaoke Senshi Mike-tarou,6.96
3608,Taishou Yakyuu Musume.,7.39
3609,Tokusou Kihei Dorvack,6.8
3610,Comic Party Revolution OVA,6.62
3611,Hatsukoi Limited.,7.4
3612,Mahjong Hishouden: Naki no Ryuu,6.14
3613,Dragon Ball: Ossu! Kaettekita Son Gokuu to Nakama-tachi!!,7.07
3614,Kanzen Mushusei: Sorezore no Houkago,5.46
3615,Alexander Senki Movie,6.01
3616,Noisy Birth,4.88
3617,Shin Reyon Densetsu: Shikkoku no Majin,5.42
3618,Minami-ke Okaeri,7.63
3619,Code Geass: Hangyaku no Lelouch R2 Picture Drama,7.21
3620,Macross 25th Anniversary: All That VF Macross F Version,6.49
3621,Cream Lemon: New Generation,5.71
3622,Asience: Kami wa Onna no Inochi,6.34
3623,Jokutsuma,5.72
3624,Denpa-teki na Kanojo,7.7
3625,First Squad: The Moment of Truth,6.1
3626,Negibouzu no Asatarou,6.36
3627,Chou Tokkyuu Hikarian,6.56
3628,Trouble Evocation,5.87
3629,Kiku-chan to Ookami,5.73
3630,Shinjuku Shin-chan Patrol: Warui Otona ni Ki wo Tsukete,5.3
3631,Aria The Origination Picture Drama,7.21
3632,Seto no Hanayome Fan Disc,7.18
3633,Offside (TV),7.2
3634,Salad Juu Yuushi Tomatoman,6.8
3635,Shin Maple Town Monogatari: Palm Town-hen,7.01
3636,Kara no Kyoukai 6: Boukyaku Rokuon,7.65
3637,Manin Densha,6.44
3638,Saimin Gakuen,6.34
3639,Houkago 2: Saiyuri,6.27
3640,Goal FH: Field Hunter,7.06
3641,Shangri-La,7.13
3642,Robotan (1986),6.36
3643,Lupin III: Pilot Film,6.55
3644,Souten Kouro,7.36
3645,Inazuma Eleven,7.68
3646,Ninja Bugei-chou,5.64
3647,Slayers Evolution-R,7.5
3648,Zettai Yareru Greece Shinwa,5.47
3649,Live On Cardliver Kakeru,6.86
3650,Compiler Festa,5.61
3651,Chocolate Underground: Bokura no Chocolate Sensou,6.43
3652,"Pyuu to Fuku! Jaguar: Ima, Fuki ni Yukimasu",6.78
3653,Mofu☆Mofu,5.3
3654,Aria The Natural: Sono Futatabi Deaeru Kiseki ni...,7.5
3655,Adesugata Mahou no Sannin Musume,5.42
3656,Mitsume ga Tooru,6.77
3657,God Mazinger,6.7
3658,Angel Densetsu,7.5
3659,One Piece: Romance Dawn Story,7.5
3660,"Pokemon Fushigi no Dungeon: Toki no Tankentai, Yami no Tankentai",6.73
3661,Hajime no Ippo: New Challenger,8.73
3662,Rance: Sabaku no Guardian,6.39
3663,Pankunchi,5.88
3664,Shugo Chara!! Doki,7.55
3665,Tomorrow&#039;s Song,6.03
3666,Choujuu Kishin Dancougar: God Bless Dancougar,6.61
3667,Gamba no Bouken,7.13
3668,All That Gundam,5.81
3669,Tondemo Nezumi Daikatsuyaku,6.18
3670,Miracle Giants Doumu-kun,7.42
3671,Magical★Taruruuto-kun,6.71
3672,Happy Happy Clover,6.59
3673,Sekirei: Pure Engagement,7.53
3674,Totsugeki! Pappara-tai,6.44
3675,Sekirei: Hajimete no Otsukai,7.17
3676,Hissatsu Chikan Nin,6.2
3677,SeeIn AO,5.37
3678,Ippatsu Kanta-kun,6.13
3679,RahXephon Specials,6.62
3680,Beast Wars Second Chou Seimeitai Transformers: Lio Convoy Kiki Ippatsu! Movie,6.19
3681,Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu!,7.64
3682,Hokuto no Ken Zero: Kenshirou Den,7.55
3683,Getter Robo Go,6.33
3684,Time Slip Ichimannen: Prime Rose,5.81
3685,Jigoku Sensei Nube: Kyoufu no Natsu Yasumi! Asashi no Uni no Gensetsu,6.86
3686,Yu☆Gi☆Oh! 5D&#039;s: Shinkasuru Kettou! Stardust vs. Red Demon&#039;s,7.08
3687,Coffee Tadaiku,4.87
3688,Zoku Natsume Yuujinchou,8.62
3689,Xabungle Graffiti,5.78
3690,Akiba-chan,5.33
3691,Koihime†Musou OVA,6.71
3692,Tales of Symphonia The Animation: Tethe&#039;alla-hen,7.6
3693,Sora wo Kakeru Shoujo,7.05
3694,Ushio to Tora: Comically Deformed Theater,6.28
3695,Macross F Movie 1: Itsuwari no Utahime,7.9
3696,Astroganger,6.84
3697,Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon,6.24
3698,Ero Manga Mitai na Koi Shiyo,7.06
3699,Rape! Rape! Rape!,6.04
3700,Futari no Aniyome,6.42
3701,Mugen Kouro,5.13
3702,Yakin Byoutou Kranke,6.38
3703,Alice in Cyberland,5.44
3704,Toshokan Sensou: Koi no Shougai,7.45
3705,Ikkitousen: Great Guardians Specials,6.72
3706,Ookami to Koushinryou II,8.43
3707,Monkey Punch: Manga Katsudou Daishashin,7.2
3708,Time Bokan Series: Itadakiman,6.21
3709,Bible Black: Imari Ryoujoku Genba,6.67
3710,Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab,7.65
3711,Mobile Suit Gundam 00: Tenshitachi no Kiseki,7.32
3712,Chameleon (OVA),6.54
3713,Sengoku Basara,7.51
3714,Canaan,7.36
3715,Tsumiki no Ie,8.19
3716,Street Fighter IV: Aratanaru Kizuna,6.32
3717,Seisenshi Dunbine OVA,5.82
3718,Miracle! Mimika,5.7
3719,My Life As,5.13
3720,Miyamoto Musashi: Souken ni Haseru Yume,6.46
3721,Pico to Chico,5.04
3722,Soushitsukyou,5.23
3723,Nekketsu Saikyou Go-Saurer,6.78
3724,Yuusha Shirei Dagwon: Suishou no Hitomi no Shounen,6.28
3725,Usavich III,7.22
3726,Masaru Ashita no Yukinojou 2,5.58
3727,Internal Medicine,5.84
3728,Mahou no Shiho-chan,5.45
3729,Mahou Shoujo Sae,5.59
3730,Maid Meshimase,4.7
3731,Jii Tousaku,5.76
3732,Princess Holiday: Korogaru Ringo Tei Senya Ichiya,5.75
3733,Suika: Manatsu no Okurimono,5.97
3734,Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,7.62
3735,Kemono no Souja Erin,8.43
3736,Ikusa Otome Valkyrie 2,6.63
3737,Ooedo Forty Eight,5.88
3738,Ougon Yuusha Goldran,7.14
3739,A-Girl,5.49
3740,Chibi Kero: Kerobouru no Himitsu!?,6.5
3741,Saimin Jutsu The Animation 2nd,6.59
3742,Yu☆Gi☆Oh! Duel Monsters: Battle City Special,7.19
3743,Detective Conan Movie 13: The Raven Chaser,8.36
3744,Cafe Junkie,6.95
3745,Mahoutsukai Tai! vs. Shamanic Princess,6.41
3746,Tsuri Baka Nisshi,6.36
3747,Yobarete Tobidete Akubi-chan,6.03
3748,Time Bokan 2000: Kaitou Kiramekiman,6.16
3749,Gozonji! Gekkou Kamen-kun,6.36
3750,Bikkuriman 2000,5.64
3751,Wagaya no Oinari-sama. Specials,6.76
3752,Shin Mazinger Shougeki! Z-hen,7.91
3753,Platonic Chain: Web,5.77
3754,Ranma ½: Akumu! Shunmin Kou,7.64
3755,Konnichiwa Anne: Before Green Gables,7.62
3756,Feng Yun Jue,6.51
3757,Gun x Sword-san,5.87
3758,Atagoal wa Neko no Mori,6.02
3759,Shinkyoku Soukai Polyphonica Crimson S,7.28
3760,Viper&#039;s Creed,6.83
3761,Senjou no Valkyria,7.71
3762,Wakusei Robo Danguard Ace: Uchuu Daikaisen,6.07
3763,Onegai My Melody Sukkiri♪,7.08
3764,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,7.41
3765,07-Ghost,7.36
3766,Pokemon: Pikachu no Natsuyasumi,6.84
3767,Pokemon: Odoru Pokemon Himitsu Kichi,6.64
3768,Pandora Hearts,7.85
3769,Hai! Akko Desu,7.01
3770,Tottoi,6.44
3771,Tegamibachi: Hikari to Ao no Gensou Yawa,7.53
3772,Blassreiter: Navi,6.46
3773,Datenshi-tachi no Kyouen,4.87
3774,The Satisfaction,5.01
3775,Telepathist IQ Saiko,4.81
3776,Under World,5.1
3777,Suashi no Houkago,5.26
3778,Heisei Jogakuen Kagai Lesson,4.7
3779,Kateikyoushi Bishounen Kari,4.24
3780,Dengeki Oshioki Musume Gootaman R: Ai to Kanashimi no Final Battle,5.49
3781,Fujun Isei Kouyuu: Taisetsu na Kimi e,5.27
3782,Shirouto Kurabu,4.64
3783,Rebiya,4.96
3784,Love Forever,5.55
3785,Eguchi Hisashi no Nantoka Narudesho!,5.82
3786,Suishou no Yoru: Aoi Kokuhaku yori,5.16
3787,Moonlight Sonata,5.63
3788,Kugutsu Ai: Doura Gaiden,5.49
3789,Auction: Bijo Dorei,5.34
3790,Nijuusou: Wana ni Ochita Onna-tachi,5.5
3791,Aoi Kokuhaku,4.72
3792,Yayoi,4.76
3793,Chounouryoku Shoujo Barabanba,4.71
3794,Age Man to Fuku Chin,5.18
3795,Spiral Over,5.92
3796,Harenchi Koumon Manyuuki,5.52
3797,Shachiku: Kuruma no Naka de Kattemasu,5.19
3798,"Rinkan Gakuen: Yamete! ...Okaasan, Minaide!",5.37
3799,Tsui no Sora,2.91
3800,Binetsu Hime: Zange no Shou,5.03
3801,Shining May,5.34
3802,You Bishoujo Miruku-chan,5.02
3803,Rhythm: Koi no Rhythm,5.02
3804,Karakara-sama no Himitsu,5.52
3805,Shimai Ningyou,5.57
3806,Gosho Aoyama&#039;s Collection of Short Stories,7.39
3807,"Kaitei Daisensou: Ai no 20,000 Miles",5.93
3808,Sonic: Night of the WereHog,6.55
3809,New Dream Hunter Rem: Setsuriku no Mudenmekyu,6.16
3810,New Dream Hunter Rem: Yume no Kishitachi,6.19
3811,Aoi Yousei,4.96
3812,Shin Reyon Densetsu: Mou Hitori no Flair,5.41
3813,Ko Ko Ro,5.34
3814,Offside Girl,4.05
3815,Itoshi no Kotodama,5.74
3816,Dogs: Bullets & Carnage,7.42
3817,Fuusen no Doratarou,5.63
3818,Natsu no Arashi!,7.35
3819,Little El Cid no Bouken,6.35
3820,Navia Dratp,4.86
3821,Shin Ringetsu,6.62
3822,Concerto,5.33
3823,Ryoujoku Joshi Gakuen,5.69
3824,Love Machine: Animaid Shoufu 23-gou,5.49
3825,Onna Kyoushi: Nikutai Jugyou,5.5
3826,Emi to Yobanaide,5.21
3827,Rasen Kairou,5.53
3828,Ayatsuri Ningyou,4.86
3829,Terra Story,5.65
3830,Ningyou no Yakata,5.61
3831,Shikkaku Ishi,5.79
3832,Dokonjou Gaeru,6.68
3833,Uchuu Enban Dai-Sensou,5.79
3834,Violence Gekiga David no Hoshi,5.17
3835,The Chocolate Panic Picture Show,4.69
3836,Biohazard 4D-Executer,5.63
3837,21 Emon,6.1
3838,Choujuu Kishin Dancougar: Hakunetsu no Shuushou,6.09
3839,Higashi no Eden,7.96
3840,Kaumori,5.56
3841,Nihonichi Momotarou,5.48
3842,RESTOL: Special Rescue Team,6.53
3843,Tabidachi: Ami Shuushou,5.88
3844,Kimi no Na wo Yobeba,6.5
3845,"Sora no Iro, Mizu no Iro Ero Specials",6.85
3846,Castle Fantasia: Seima Taisen,5.66
3847,Deep Voice,5.5
3848,Doukyuusei 2 (OVA) Special: Sotsugyousei,5.66
3849,Bouken Shite mo Ii Koro,5.58
3850,Injuu Onna Kyoushi,5.55
3851,Helter Skelter: Hakudaku no Mura,6.88
3852,Glass no Kantai: La Legende du Vent de l&#039;Univers Specials,6.25
3853,Mahou Shoujo Ai San: The Anime,6.38
3854,PuriGorota: Uchuu no Yuujou Daibouken,5
3855,Umi no Momotarou,4.72
3856,Suteneko Tora-chan,5.79
3857,G.T.R G-cup Teacher Rei,4.78
3858,Keibiin,5.7
3859,Shin Ruri-iro no Yuki,5.87
3860,To LOVE-Ru OVA,7.46
3861,GA: Geijutsuka Art Design Class,7.2
3862,Saki,7.55
3863,Ashita no Yukinojou,5.64
3864,Basquash!,7.33
3865,Kobato.,8.06
3866,K-On!,7.86
3867,Summer Wars,8.22
